year,block,dsl_b,org_type,cin,iso_certified,initial_prod_year,acc_year_from,acc_year_to,months_operation,foreign_share,rd_unit,formal_training
24,B,213039,1,1E+21,2,2017,4,32024,12,2,3,2
24,B,213040,1,1E+21,2,1992,4,32024,12,2,3,2
24,B,213041,2,1E+21,2,2007,4,32024,12,2,3,2
24,B,213042,1,1E+21,2,2012,4,32024,12,2,3,2
24,B,213043,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213044,1,1E+21,2,2023,4,32024,12,2,3,2
24,B,213045,2,1E+21,2,1980,4,32024,12,2,3,2
24,B,213046,2,1E+21,2,1988,4,32024,12,2,3,2
24,B,213047,1,1E+21,2,2012,4,32024,12,2,3,2
24,B,213048,1,1E+21,2,2010,4,32024,12,2,3,2
24,B,213049,2,1E+21,2,1997,4,32024,12,2,3,2
24,B,213050,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213051,2,1E+21,2,2016,4,32024,12,2,3,2
24,B,213052,1,1E+21,2,2022,4,32024,12,2,3,2
24,B,213053,2,1E+21,2,1999,4,32024,12,2,3,2
24,B,213054,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213055,1,1E+21,2,2021,4,32024,12,2,3,2
24,B,213056,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213057,2,1E+21,2,1992,4,32024,12,1,3,2
24,B,213058,2,1E+21,2,0,4,32024,0,2,3,2
24,B,213059,2,1E+21,2,1991,4,32024,0,2,3,2
24,B,213060,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213061,1,1E+21,2,1985,4,32024,12,2,3,2
24,B,213062,2,1E+21,2,2010,4,32024,12,2,3,2
24,B,213063,1,1E+21,2,2001,4,32024,12,2,3,2
24,B,213064,2,1E+21,2,2022,4,32024,12,2,3,2
24,B,213065,1,1E+21,2,0,4,32024,0,2,3,2
24,B,213066,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213067,1,1E+21,2,1990,4,32024,12,2,3,2
24,B,213068,1,1E+21,2,2002,4,32024,12,2,3,2
24,B,213069,2,1E+21,2,1999,4,32024,12,2,3,2
24,B,213070,1,1E+21,2,2005,4,32024,12,2,3,2
24,B,213071,2,1E+21,2,1978,4,32024,12,2,3,2
24,B,213072,2,1E+21,2,2010,4,32024,12,2,3,2
24,B,213073,2,1E+21,2,1994,4,32024,12,2,3,2
24,B,213074,1,1E+21,2,1983,4,32024,12,2,3,2
24,B,213075,2,1E+21,2,2001,4,32024,12,2,3,2
24,B,213076,2,1E+21,2,2002,4,32024,12,2,3,2
24,B,213077,2,1E+21,2,2015,4,32024,12,2,3,2
24,B,213078,2,1E+21,2,1986,4,32024,12,2,3,2
24,B,213079,2,1E+21,2,1995,4,32024,12,2,3,2
24,B,213080,1,1E+21,2,2012,4,32024,12,2,3,2
24,B,213081,1,1E+21,2,2002,4,32024,12,2,3,2
24,B,213082,1,1E+21,2,2016,4,32024,0,2,3,2
24,B,213083,2,1E+21,2,2000,4,32024,12,2,3,2
24,B,213084,1,1E+21,2,2009,4,32024,12,2,3,2
24,B,213085,7,1E+21,2,2023,4,32024,12,2,3,2
24,B,213086,1,1E+21,2,2021,4,32024,12,2,3,2
24,B,213087,1,1E+21,2,2017,4,32024,12,2,3,2
24,B,213088,2,1E+21,2,2011,4,32024,12,2,3,2
24,B,213089,1,1E+21,2,1996,4,32024,12,2,3,2
24,B,213090,1,1E+21,2,2009,4,32024,12,2,3,2
24,B,213091,1,1E+21,2,2021,4,32024,12,2,3,2
24,B,213092,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213093,2,1E+21,2,2020,4,32024,12,2,3,2
24,B,213094,2,1E+21,2,2021,4,32024,12,2,3,2
24,B,213095,1,1E+21,2,2005,4,32024,12,2,3,2
24,B,213096,2,1E+21,2,2006,4,32024,12,2,3,2
24,B,213097,1,1E+21,2,2005,4,32024,12,2,3,2
24,B,213098,2,1E+21,2,1974,4,32024,12,2,3,2
24,B,213099,1,1E+21,2,2021,4,32024,12,2,3,2
24,B,213100,2,1E+21,2,2001,4,32024,12,2,3,2
24,B,213101,2,1E+21,2,1998,4,32024,12,2,3,2
24,B,213102,2,1E+21,2,2002,4,32024,12,2,3,2
24,B,213103,1,1E+21,2,0,4,32024,0,2,3,2
24,B,213104,2,1E+21,2,2019,4,32024,12,2,3,2
24,B,213105,2,1E+21,2,2010,4,32024,12,2,3,2
24,B,213106,2,1E+21,2,2000,4,32024,0,2,3,2
24,B,213107,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213108,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213109,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213110,7,1E+21,2,2020,4,32024,12,2,3,2
24,B,213111,1,1E+21,2,2020,4,32024,12,2,3,2
24,B,213112,1,1E+21,2,2005,4,32024,12,2,3,2
24,B,213113,1,1E+21,2,0,4,32024,0,2,3,2
24,B,213114,2,1E+21,2,2012,4,32024,12,2,3,2
24,B,213115,1,1E+21,2,0,4,32024,0,2,3,2
24,B,213116,1,1E+21,2,2020,4,32024,12,2,3,2
24,B,213117,1,1E+21,2,2015,4,32024,12,2,3,2
24,B,213118,2,1E+21,2,0,4,32024,0,2,3,2
24,B,213119,2,1E+21,2,2007,4,32024,12,2,3,2
24,B,213120,8,1E+21,2,0,4,32024,0,2,3,2
24,B,213121,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213122,8,1E+21,2,0,4,32024,0,2,3,2
24,B,213123,1,1E+21,2,0,4,32024,0,2,3,2
24,B,213124,1,1E+21,2,2017,4,32024,12,2,3,2
24,B,213125,1,1E+21,2,1990,4,32024,12,2,3,2
24,B,213126,7,1E+21,2,2001,4,32024,12,2,3,2
24,B,213127,1,1E+21,2,1990,4,32024,12,2,3,2
24,B,213128,1,1E+21,2,2011,4,32024,12,2,3,2
24,B,213129,2,1E+21,2,0,4,32024,0,2,3,2
24,B,213130,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213131,2,1E+21,2,1985,4,32024,0,2,3,2
24,B,213132,2,1E+21,2,1970,4,32024,12,2,3,2
24,B,213133,1,1E+21,2,1999,4,32024,0,2,3,2
24,B,213134,1,1E+21,2,0,4,32024,0,2,3,2
24,B,213135,1,1E+21,2,2007,4,32024,12,2,3,2
24,B,213136,7,1E+21,2,2017,4,32024,12,2,3,2
24,B,213137,1,1E+21,2,2013,4,32024,12,2,3,2
24,B,213138,1,1E+21,2,0,4,32024,0,2,3,2
24,B,213139,1,1E+21,2,2015,4,32024,4,2,3,2
24,B,213140,2,1E+21,2,2022,4,32024,12,2,3,2
24,B,213141,1,1E+21,2,2004,4,32024,12,2,3,2
24,B,213142,7,1E+21,2,0,4,32024,0,2,3,2
24,B,213143,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213144,1,1E+21,2,1989,4,32024,12,2,3,2
24,B,213145,2,1E+21,2,2000,4,32024,12,2,3,2
24,B,213146,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213147,7,1E+21,1,2020,4,32024,12,2,3,2
24,B,213148,1,1E+21,2,2012,4,32024,6,2,3,2
24,B,213149,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213150,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213151,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213152,1,1E+21,2,1980,4,32024,12,2,3,2
24,B,213153,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213154,1,1E+21,2,2018,4,32024,8,2,3,2
24,B,213155,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213156,2,1E+21,2,2012,4,32024,12,2,3,2
24,B,213157,2,1E+21,2,2004,4,32024,12,2,3,2
24,B,213158,1,1E+21,2,2020,4,32024,12,2,3,2
24,B,213159,2,1E+21,2,2019,4,32024,9,2,3,2
24,B,213160,1,1E+21,2,2010,4,32024,12,2,3,2
24,B,213161,1,1E+21,2,0,4,32024,0,2,3,2
24,B,213162,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213163,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213164,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213165,1,1E+21,2,1998,4,32024,12,2,3,2
24,B,213166,2,1E+21,2,2014,4,32024,12,2,3,2
24,B,213167,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213168,1,1E+21,2,0,4,32024,0,2,3,2
24,B,213169,1,1E+21,2,2005,4,32024,0,2,3,2
24,B,213170,1,1E+21,2,2000,4,32024,12,2,3,2
24,B,213171,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213172,1,1E+21,2,2009,4,32024,12,2,3,2
24,B,213173,1,1E+21,2,2013,4,32024,12,2,3,2
24,B,213174,1,1E+21,2,0,4,32024,0,2,3,2
24,B,213175,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213176,7,1E+21,2,2008,4,32024,1,2,3,2
24,B,213177,1,1E+21,2,2012,4,32024,12,2,3,2
24,B,213178,1,1E+21,2,1999,4,32024,12,2,3,2
24,B,213179,1,1E+21,2,2019,4,32024,12,2,3,2
24,B,213180,1,1E+21,2,2005,4,32024,7,2,3,2
24,B,213181,1,1E+21,2,2005,4,32024,0,2,3,2
24,B,213182,1,1E+21,2,2001,4,32024,12,2,3,2
24,B,213183,1,1E+21,2,2014,4,32024,12,2,3,2
24,B,213184,1,1E+21,2,2020,4,32024,6,2,3,2
24,B,213185,1,1E+21,2,2019,4,32024,12,2,3,2
24,B,213186,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213187,7,1E+21,2,2020,4,32024,12,2,3,2
24,B,213188,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213189,1,1E+21,2,2013,4,32024,12,2,3,2
24,B,213190,6,1E+21,2,1990,4,32024,12,2,3,1
24,B,213191,7,1E+21,2,2013,4,32024,12,2,3,2
24,B,213192,7,1E+21,2,2002,4,32024,12,2,3,2
24,B,213193,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213194,7,1E+21,2,2016,4,32024,12,2,3,2
24,B,213195,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213196,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213197,2,1E+21,2,2018,4,32024,12,2,3,2
24,B,213198,1,1E+21,2,2020,4,32024,12,2,3,2
24,B,213199,3,1E+21,2,2021,4,32024,12,2,3,2
24,B,213200,2,1E+21,2,2015,4,32024,12,2,3,2
24,B,213201,2,1E+21,2,2000,4,32024,12,2,3,2
24,B,213202,7,1E+21,2,2005,4,32024,12,2,3,2
24,B,213203,7,1E+21,2,2010,4,32024,12,2,3,2
24,B,213204,7,1E+21,2,2019,4,32024,12,2,3,2
24,B,213205,2,1E+21,2,2010,4,32024,12,2,3,2
24,B,213206,1,1E+21,2,2000,4,32024,12,2,3,2
24,B,213207,2,1E+21,2,2016,4,32024,10,2,3,2
24,B,213208,1,1E+21,2,2016,4,32024,0,2,3,2
24,B,213209,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213210,2,1E+21,2,2008,4,32024,12,1,3,2
24,B,213211,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213212,2,1E+21,2,2020,4,32024,12,2,3,2
24,B,213213,1,1E+21,2,2014,4,32024,12,2,3,2
24,B,213214,1,1E+21,2,2011,4,32024,12,2,3,2
24,B,213215,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213216,7,1E+21,2,2014,4,32024,12,2,3,2
24,B,213217,7,1E+21,2,2013,4,32024,12,2,3,2
24,B,213218,1,1E+21,2,0,4,32024,0,2,3,2
24,B,213219,1,1E+21,2,0,4,32024,0,2,3,2
24,B,213220,2,1E+21,2,0,4,32024,0,2,3,2
24,B,213221,1,1E+21,2,2007,4,32024,12,2,3,2
24,B,213222,1,1E+21,2,0,4,32024,0,2,3,2
24,B,213223,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213224,1,1E+21,2,2017,4,32024,0,2,3,2
24,B,213225,1,1E+21,2,2007,4,32024,12,2,3,2
24,B,213226,2,1E+21,2,2009,4,32024,12,2,3,2
24,B,213227,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213228,2,1E+21,2,2018,4,32024,12,2,3,2
24,B,213229,1,1E+21,2,1991,4,32024,12,2,3,2
24,B,213230,1,1E+21,2,2012,4,32024,12,2,3,2
24,B,213231,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213232,7,1E+21,2,2018,4,32024,12,2,3,2
24,B,213233,2,1E+21,2,2010,4,32024,12,2,3,2
24,B,213234,1,1E+21,2,2006,4,32024,12,2,3,2
24,B,213235,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213236,2,1E+21,2,2018,4,32024,12,2,3,2
24,B,213237,1,1E+21,2,2008,4,32024,12,2,3,2
24,B,213238,1,1E+21,2,2010,4,32024,12,2,3,2
24,B,213239,1,1E+21,2,0,4,32024,0,2,3,2
24,B,213240,1,1E+21,2,2008,4,32024,12,2,3,2
24,B,213241,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213242,1,1E+21,2,2014,4,32024,12,2,3,2
24,B,213243,7,1E+21,2,2001,4,32024,12,2,3,2
24,B,213244,1,1E+21,2,2009,4,32024,0,2,3,2
24,B,213245,1,1E+21,2,0,4,32024,0,2,3,2
24,B,213246,6,1E+21,1,1956,4,32024,12,2,3,2
24,B,213247,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213248,1,1E+21,2,1990,4,32024,12,2,3,2
24,B,213249,7,1E+21,2,2023,4,32024,12,2,3,2
24,B,213250,7,1E+21,2,2009,4,32024,12,2,3,2
24,B,213251,7,1E+21,2,2007,4,32024,12,2,3,2
24,B,213252,1,1E+21,2,2020,4,32024,12,2,3,2
24,B,213253,1,1E+21,2,0,4,32024,0,2,3,2
24,B,213254,1,1E+21,2,2014,4,32024,12,2,3,2
24,B,213255,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213256,2,1E+21,2,2013,4,32024,12,2,3,2
24,B,213257,2,1E+21,2,2021,4,32024,12,2,3,2
24,B,213258,2,1E+21,2,2000,4,32024,12,2,3,2
24,B,213259,2,1E+21,2,2005,4,32024,12,2,3,2
24,B,213260,1,1E+21,2,2000,4,32024,0,2,3,2
24,B,213261,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213262,7,1E+21,2,0,4,32024,0,2,3,2
24,B,213263,7,1E+21,2,1996,4,32024,0,2,3,2
24,B,213264,2,1E+21,2,2020,4,32024,12,2,3,2
24,B,213265,1,1E+21,2,2015,4,32024,12,2,3,2
24,B,213266,1,1E+21,2,2018,4,32024,12,2,3,2
24,B,213267,1,1E+21,2,2010,4,32024,0,2,3,2
24,B,213268,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213269,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213270,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213271,1,1E+21,2,2022,4,32024,12,2,3,2
24,B,213272,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213273,7,1E+21,2,2008,4,32024,12,2,3,2
24,B,213274,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213275,1,1E+21,2,0,4,32024,0,2,3,2
24,B,213276,1,1E+21,2,0,4,32024,0,2,3,2
24,B,213277,1,1E+21,2,2010,4,32024,12,2,3,2
24,B,213278,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213279,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213280,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213281,1,1E+21,2,2019,4,32024,12,2,3,2
24,B,213282,1,1E+21,2,2016,4,32024,12,2,3,2
24,B,213283,1,1E+21,2,2020,4,32024,12,2,3,2
24,B,213284,1,1E+21,2,2005,4,32024,12,2,3,2
24,B,213285,1,1E+21,2,2008,4,32024,12,2,3,2
24,B,213286,1,1E+21,2,2015,4,32024,12,2,3,2
24,B,213287,1,1E+21,2,2016,4,32024,12,2,3,2
24,B,213288,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213289,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213290,2,1E+21,2,0,4,32024,0,2,3,2
24,B,213291,2,1E+21,2,2012,4,32024,1,2,3,2
24,B,213292,3,1E+21,2,2022,4,32024,12,2,3,2
24,B,213293,2,1E+21,2,0,4,32024,0,2,3,2
24,B,213294,7,1E+21,2,2001,4,32024,12,2,3,2
24,B,213295,1,1E+21,2,2017,4,32024,12,2,3,2
24,B,213296,5,1E+21,2,2011,4,32024,12,2,3,2
24,B,213297,2,1E+21,2,2022,4,32024,12,2,3,2
24,B,213298,7,1E+21,2,2018,4,32024,12,2,3,1
24,B,213299,2,1E+21,2,2023,4,32024,5,2,3,2
24,B,213300,5,1E+21,2,0,4,32024,0,2,3,2
24,B,213301,1,1E+21,2,1985,4,32024,12,2,3,2
24,B,213302,2,1E+21,2,2021,4,32024,12,2,3,2
24,B,213303,7,1E+21,2,2013,4,32024,12,2,3,2
24,B,213304,1,1E+21,2,2023,4,32024,4,2,3,2
24,B,213305,1,1E+21,2,2019,4,32024,12,2,3,2
24,B,213306,1,1E+21,2,2014,4,32024,12,2,3,2
24,B,213307,7,1E+21,2,2012,4,32024,12,2,3,2
24,B,213308,6,1E+21,2,2020,4,32024,12,2,3,2
24,B,213309,2,1E+21,2,2014,4,32024,12,2,3,2
24,B,213310,2,1E+21,2,2010,4,32024,12,2,3,2
24,B,213311,2,1E+21,2,2006,4,32024,12,2,3,2
24,B,213312,7,1E+21,2,2014,4,32024,12,2,3,2
24,B,213313,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213314,1,1E+21,2,2021,4,32024,12,2,3,2
24,B,213315,1,1E+21,2,2017,4,32024,12,2,3,2
24,B,213316,1,1E+21,2,2017,4,32024,12,2,3,2
24,B,213317,1,1E+21,2,2004,4,32024,12,2,3,2
24,B,213318,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213319,1,1E+21,2,2018,4,32024,12,2,3,2
24,B,213320,2,1E+21,2,2015,4,32024,12,2,3,2
24,B,213321,1,1E+21,2,2021,4,32024,12,2,3,2
24,B,213322,1,1E+21,2,2018,4,32024,4,2,3,2
24,B,213323,7,1E+21,1,2008,4,32024,12,2,3,2
24,B,213324,2,1E+21,2,0,4,32024,0,2,3,2
24,B,213325,1,1E+21,2,2019,4,32024,12,2,3,2
24,B,213326,1,1E+21,2,2017,4,32024,8,2,3,2
24,B,213327,2,1E+21,2,2023,4,32024,12,2,3,2
24,B,213328,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213329,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213330,1,1E+21,2,2014,4,32024,12,2,3,2
24,B,213331,1,1E+21,2,2000,4,32024,12,2,3,2
24,B,213332,2,1E+21,2,2010,4,32024,12,2,3,2
24,B,213333,7,1E+21,2,2020,4,32024,12,2,3,2
24,B,213334,1,1E+21,2,2015,4,32024,12,2,3,2
24,B,213335,2,1E+21,1,2012,4,32024,0,2,3,2
24,B,213336,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213337,1,1E+21,2,2011,4,32024,12,2,3,2
24,B,213338,3,1E+21,2,2019,4,32024,0,2,3,2
24,B,213339,1,1E+21,2,2016,4,32024,3,2,3,2
24,B,213340,2,1E+21,2,0,4,32024,0,2,3,2
24,B,213341,1,1E+21,2,2011,4,32024,12,2,3,2
24,B,213342,2,1E+21,2,2011,4,32024,12,2,3,2
24,B,213343,1,1E+21,2,2013,4,32024,12,2,3,2
24,B,213344,1,1E+21,2,2005,4,32024,0,2,3,2
24,B,213345,2,1E+21,2,2023,4,32024,12,2,3,2
24,B,213346,1,1E+21,2,2019,4,32024,12,2,3,2
24,B,213347,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213348,1,1E+21,2,2021,4,32024,12,2,3,2
24,B,213349,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213350,2,1E+21,2,2011,4,32024,12,2,3,2
24,B,213351,7,1E+21,2,0,4,32024,0,2,3,2
24,B,213352,7,1E+21,2,2020,4,32024,12,2,3,2
24,B,213353,1,1E+21,2,2009,4,32024,12,2,3,2
24,B,213354,9,1E+21,2,2002,4,32024,12,2,3,2
24,B,213355,1,1E+21,2,2000,4,32024,12,2,3,2
24,B,213356,7,1E+21,2,1984,4,32024,12,2,3,2
24,B,213357,1,1E+21,2,2012,4,32024,12,2,3,2
24,B,213358,7,1E+21,2,1996,4,32024,12,2,3,2
24,B,213359,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213360,1,1E+21,2,1996,4,32024,12,2,3,2
24,B,213361,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213362,1,1E+21,2,1985,4,32024,12,2,3,2
24,B,213363,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213364,2,1E+21,2,2000,4,32024,12,2,3,2
24,B,213365,1,1E+21,2,2014,4,32024,12,2,3,2
24,B,213366,7,1E+21,2,0,4,32024,0,2,3,2
24,B,213367,6,1E+21,2,1984,4,32024,12,2,3,2
24,B,213368,2,1E+21,2,2001,4,32024,12,2,3,2
24,B,213369,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213370,7,1E+21,2,2023,4,32024,12,2,3,2
24,B,213371,6,1E+21,2,2020,4,32024,12,2,3,2
24,B,213372,7,1E+21,2,2022,4,32024,12,2,3,2
24,B,213373,1,1E+21,2,2012,4,32024,12,2,3,2
24,B,213374,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213375,1,1E+21,2,2014,4,32024,12,2,3,2
24,B,213376,2,1E+21,2,0,4,32024,0,2,3,2
24,B,213377,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213378,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213379,7,1E+21,2,2017,4,32024,12,2,3,2
24,B,213380,7,1E+21,2,2012,4,32024,12,2,3,2
24,B,213381,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213382,7,1E+21,2,2006,4,32024,12,2,3,2
24,B,213383,1,1E+21,2,2022,4,32024,12,2,3,2
24,B,213384,6,1E+21,1,2007,4,32024,12,2,2,1
24,B,213385,2,1E+21,2,2002,4,32024,12,2,3,2
24,B,213386,7,1E+21,1,2009,4,32024,12,2,3,2
24,B,213387,6,1E+21,1,2022,4,32024,12,2,3,2
24,B,213388,7,1E+21,2,1997,4,32024,12,2,3,2
24,B,213389,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213390,7,1E+21,2,2002,4,32024,12,2,3,2
24,B,213391,6,1E+21,2,2009,4,32024,12,2,3,2
24,B,213392,7,1E+21,2,2006,4,32024,12,2,3,2
24,B,213393,2,1E+21,2,1995,4,32024,12,2,3,1
24,B,213394,7,1E+21,2,2011,4,32024,12,2,3,2
24,B,213395,2,1E+21,2,2009,4,32024,12,2,3,2
24,B,213396,6,1E+21,1,2020,4,32024,12,2,2,1
24,B,213397,7,1E+21,2,2022,4,32024,12,2,3,2
24,B,213398,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213399,1,1E+21,2,2019,4,32024,12,2,3,2
24,B,213400,1,1E+21,2,2013,4,32024,12,2,3,2
24,B,213401,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213402,1,1E+21,2,2017,4,32024,12,2,3,2
24,B,213403,2,1E+21,2,2005,4,32024,12,2,3,2
24,B,213404,1,1E+21,2,0,4,32024,0,2,3,2
24,B,213405,6,1E+21,2,2018,4,32024,12,2,3,2
24,B,213406,2,1E+21,2,2016,4,32024,12,2,3,2
24,B,213407,7,1E+21,2,1997,4,32024,12,2,3,2
24,B,213408,2,1E+21,2,2023,4,32024,10,2,3,2
24,B,213409,2,1E+21,2,2021,4,32024,12,2,3,2
24,B,213410,1,1E+21,2,2008,4,32024,12,2,3,2
24,B,213411,2,1E+21,2,2000,4,32024,12,2,3,2
24,B,213412,7,1E+21,2,2000,4,32024,12,2,3,2
24,B,213413,2,1E+21,2,2015,4,32024,12,2,3,2
24,B,213414,1,1E+21,2,2024,4,32024,0,2,3,2
24,B,213415,7,1E+21,1,2007,4,32024,12,2,3,2
24,B,213416,2,1E+21,2,2023,4,32024,5,2,3,2
24,B,213417,6,1E+21,2,1995,4,32024,12,2,3,2
24,B,213418,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213419,1,1E+21,2,2023,4,32024,12,2,3,2
24,B,213420,1,1E+21,2,2000,4,32024,12,2,3,2
24,B,213421,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213422,7,1E+21,2,2022,4,32024,12,2,3,2
24,B,213423,1,1E+21,2,0,4,32024,0,2,3,2
24,B,213424,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213425,2,1E+21,2,0,4,32024,0,2,3,2
24,B,213426,7,1E+21,2,2020,4,32024,12,2,2,2
24,B,213427,1,1E+21,2,2023,4,32024,5,2,3,2
24,B,213428,2,1E+21,2,2017,4,32024,12,2,3,2
24,B,213429,1,1E+21,2,1989,4,32024,12,2,3,2
24,B,213430,2,1E+21,2,2009,4,32024,12,2,3,2
24,B,213431,1,1E+21,2,2005,4,32024,12,2,3,2
24,B,213432,1,1E+21,2,2018,4,32024,0,2,3,2
24,B,213433,2,1E+21,2,2017,4,32024,12,2,3,2
24,B,213434,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213435,2,1E+21,2,2014,4,32024,12,2,3,2
24,B,213436,7,1E+21,2,2023,4,32024,12,2,3,2
24,B,213437,2,1E+21,2,2021,4,32024,12,2,3,2
24,B,213438,2,1E+21,2,2022,4,32024,12,2,3,2
24,B,213439,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213440,7,1E+21,2,2022,4,32024,12,2,3,2
24,B,213441,2,1E+21,1,2012,4,32024,12,2,3,2
24,B,213442,7,1E+21,2,1995,4,32024,12,2,3,2
24,B,213443,2,1E+21,2,2011,4,32024,12,2,3,2
24,B,213444,6,1E+21,1,1998,4,32024,12,2,3,2
24,B,213445,7,1E+21,2,0,4,32024,0,2,3,2
24,B,213446,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213447,7,1E+21,2,2022,4,32024,12,2,3,2
24,B,213448,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213449,7,1E+21,2,2014,4,32024,12,2,1,2
24,B,213450,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213451,7,1E+21,1,2018,4,32024,12,2,2,1
24,B,213452,7,1E+21,2,2010,4,32024,12,2,3,2
24,B,213453,7,1E+21,1,2021,4,32024,6,2,3,2
24,B,213454,7,1E+21,2,2022,4,32024,12,2,3,2
24,B,213455,7,1E+21,2,2012,4,32024,12,2,3,2
24,B,213456,2,1E+21,2,2009,4,32024,12,2,3,2
24,B,213457,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213458,1,1E+21,2,2005,4,32024,12,2,3,2
24,B,213459,2,1E+21,2,2023,4,32024,12,2,3,2
24,B,213460,1,1E+21,2,1998,4,32024,0,2,3,2
24,B,213461,7,1E+21,2,1997,4,32024,12,2,3,2
24,B,213462,2,1E+21,2,1999,4,32024,12,2,3,2
24,B,213463,2,1E+21,2,2013,4,32024,12,2,3,2
24,B,213464,1,1E+21,2,1992,4,32024,12,2,3,2
24,B,213465,1,1E+21,2,2022,4,32024,12,2,3,2
24,B,213466,1,1E+21,2,2008,4,32024,12,2,3,2
24,B,213467,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213468,1,1E+21,2,2007,4,32024,12,2,3,2
24,B,213469,7,1E+21,2,0,4,32024,0,2,3,2
24,B,213470,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213471,7,1E+21,2,2012,4,32024,12,2,3,2
24,B,213472,2,1E+21,2,2019,4,32024,12,2,3,2
24,B,213473,1,1E+21,2,2008,4,32024,10,2,3,2
24,B,213474,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213475,1,1E+21,2,2016,4,32024,12,2,3,2
24,B,213476,9,1E+21,2,0,4,32024,0,2,3,2
24,B,213477,2,1E+21,2,2009,4,32024,12,2,3,2
